ACS,1,TDA,2011,0000,2.6476182382143427E-5
ACS,1,TDA,2011,0301,4.504110453935999E-5
ACS,1,TDA,2011,0303,4.141405711994463E-5
ACS,1,TDA,2011,0340,7.183323181866503E-5
ACS,1,TDA,2011,0343,2.29123239421604E-5
ACS,1,TDA,2011,0344,7.128980659554704E-5
ACS,1,TDA,2011,0501,3.093732433006545E-5
ACS,1,TDA,2011,0592,6.27340187804105E-5
ACS,1,TDA,2011,0962,0.0038685493799077487
ACS,1,TDI,2011,0000,2.6476182382143434E-5
ACS,1,TDI,2011,0301,4.5041104539359995E-5
ACS,1,TDI,2011,0303,4.141405711994464E-5
ACS,1,TDI,2011,0340,7.183323181866504E-5
ACS,1,TDI,2011,0343,2.2912323942160402E-5
ACS,1,TDI,2011,0344,7.128980659554706E-5
ACS,1,TDI,2011,0501,3.0937324330065455E-5
ACS,1,TDI,2011,0592,6.27340187804105E-5
ACS,1,TDI,2011,0962,0.003868549379907749
ACS,1,TDA,2012,0000,2.6476182382143427E-5
ACS,1,TDA,2012,0301,4.504110453935999E-5
ACS,1,TDA,2012,0303,4.141405711994463E-5
ACS,1,TDA,2012,0340,7.183323181866503E-5
ACS,1,TDA,2012,0343,2.29123239421604E-5
ACS,1,TDA,2012,0344,7.128980659554704E-5
ACS,1,TDA,2012,0501,3.093732433006545E-5
ACS,1,TDA,2012,0592,6.27340187804105E-5
ACS,1,TDA,2012,0962,0.0038685493799077487
ACS,1,TDI,2012,0000,2.6476182382143434E-5
ACS,1,TDI,2012,0301,4.5041104539359995E-5
ACS,1,TDI,2012,0303,4.141405711994464E-5
ACS,1,TDI,2012,0340,7.183323181866504E-5
ACS,1,TDI,2012,0343,2.2912323942160402E-5
ACS,1,TDI,2012,0344,7.128980659554706E-5
ACS,1,TDI,2012,0501,3.0937324330065455E-5
ACS,1,TDI,2012,0592,6.27340187804105E-5
ACS,1,TDI,2012,0962,0.003868549379907749
ACS,1,TDA,2013,0000,2.6476182382143427E-5
ACS,1,TDA,2013,0301,4.504110453935999E-5
ACS,1,TDA,2013,0303,4.141405711994463E-5
ACS,1,TDA,2013,0340,7.183323181866503E-5
ACS,1,TDA,2013,0343,2.29123239421604E-5
ACS,1,TDA,2013,0344,7.128980659554704E-5
ACS,1,TDA,2013,0501,3.093732433006545E-5
ACS,1,TDA,2013,0592,6.27340187804105E-5
ACS,1,TDA,2013,0962,0.0038685493799077487
ACS,1,TDI,2013,0000,2.6476182382143434E-5
ACS,1,TDI,2013,0301,4.5041104539359995E-5
ACS,1,TDI,2013,0303,4.141405711994464E-5
ACS,1,TDI,2013,0340,7.183323181866504E-5
ACS,1,TDI,2013,0343,2.2912323942160402E-5
ACS,1,TDI,2013,0344,7.128980659554706E-5
ACS,1,TDI,2013,0501,3.0937324330065455E-5
ACS,1,TDI,2013,0592,6.27340187804105E-5
ACS,1,TDI,2013,0962,0.003868549379907749
ACS,1,TDA,2014,0000,2.6476182382143427E-5
ACS,1,TDA,2014,0301,4.504110453935999E-5
ACS,1,TDA,2014,0303,4.141405711994463E-5
ACS,1,TDA,2014,0340,7.183323181866503E-5
ACS,1,TDA,2014,0343,2.29123239421604E-5
ACS,1,TDA,2014,0344,7.128980659554704E-5
ACS,1,TDA,2014,0501,3.093732433006545E-5
ACS,1,TDA,2014,0592,6.27340187804105E-5
ACS,1,TDA,2014,0962,0.0038685493799077487
ACS,1,TDI,2014,0000,2.6476182382143434E-5
ACS,1,TDI,2014,0301,4.5041104539359995E-5
ACS,1,TDI,2014,0303,4.141405711994464E-5
ACS,1,TDI,2014,0340,7.183323181866504E-5
ACS,1,TDI,2014,0343,2.2912323942160402E-5
ACS,1,TDI,2014,0344,7.128980659554706E-5
ACS,1,TDI,2014,0501,3.0937324330065455E-5
ACS,1,TDI,2014,0592,6.27340187804105E-5
ACS,1,TDI,2014,0962,0.003868549379907749
ACS,1,TDA,2015,0000,2.6476182382143427E-5
ACS,1,TDA,2015,0301,4.504110453935999E-5
ACS,1,TDA,2015,0303,4.141405711994463E-5
ACS,1,TDA,2015,0340,7.183323181866503E-5
ACS,1,TDA,2015,0343,2.29123239421604E-5
ACS,1,TDA,2015,0344,7.128980659554704E-5
ACS,1,TDA,2015,0501,3.093732433006545E-5
ACS,1,TDA,2015,0592,6.27340187804105E-5
ACS,1,TDA,2015,0962,0.0038685493799077487
ACS,1,TDI,2015,0000,2.6476182382143434E-5
ACS,1,TDI,2015,0301,4.5041104539359995E-5
ACS,1,TDI,2015,0303,4.141405711994464E-5
ACS,1,TDI,2015,0340,7.183323181866504E-5
ACS,1,TDI,2015,0343,2.2912323942160402E-5
ACS,1,TDI,2015,0344,7.128980659554706E-5
ACS,1,TDI,2015,0501,3.0937324330065455E-5
ACS,1,TDI,2015,0592,6.27340187804105E-5
ACS,1,TDI,2015,0962,0.003868549379907749
ACS,1,TDA,2016,0000,2.6476182382143427E-5
ACS,1,TDA,2016,0301,4.504110453935999E-5
ACS,1,TDA,2016,0303,4.141405711994463E-5
ACS,1,TDA,2016,0340,7.183323181866503E-5
ACS,1,TDA,2016,0343,2.29123239421604E-5
ACS,1,TDA,2016,0344,7.128980659554704E-5
ACS,1,TDA,2016,0501,3.093732433006545E-5
ACS,1,TDA,2016,0592,6.27340187804105E-5
ACS,1,TDA,2016,0962,0.0038685493799077487
ACS,1,TDI,2016,0000,2.6476182382143434E-5
ACS,1,TDI,2016,0301,4.5041104539359995E-5
ACS,1,TDI,2016,0303,4.141405711994464E-5
ACS,1,TDI,2016,0340,7.183323181866504E-5
ACS,1,TDI,2016,0343,2.2912323942160402E-5
ACS,1,TDI,2016,0344,7.128980659554706E-5
ACS,1,TDI,2016,0501,3.0937324330065455E-5
ACS,1,TDI,2016,0592,6.27340187804105E-5
ACS,1,TDI,2016,0962,0.003868549379907749
ACS,1,TDA,2017,0000,2.6476182382143427E-5
ACS,1,TDA,2017,0301,4.504110453935999E-5
ACS,1,TDA,2017,0303,4.141405711994463E-5
ACS,1,TDA,2017,0340,7.183323181866503E-5
ACS,1,TDA,2017,0343,2.29123239421604E-5
ACS,1,TDA,2017,0344,7.128980659554704E-5
ACS,1,TDA,2017,0501,3.093732433006545E-5
ACS,1,TDA,2017,0592,6.27340187804105E-5
ACS,1,TDA,2017,0962,0.0038685493799077487
ACS,1,TDI,2017,0000,2.6476182382143434E-5
ACS,1,TDI,2017,0301,4.5041104539359995E-5
ACS,1,TDI,2017,0303,4.141405711994464E-5
ACS,1,TDI,2017,0340,7.183323181866504E-5
ACS,1,TDI,2017,0343,2.2912323942160402E-5
ACS,1,TDI,2017,0344,7.128980659554706E-5
ACS,1,TDI,2017,0501,3.0937324330065455E-5
ACS,1,TDI,2017,0592,6.27340187804105E-5
ACS,1,TDI,2017,0962,0.003868549379907749
ACS,1,TDA,2018,0000,2.6476182382143427E-5
ACS,1,TDA,2018,0301,4.504110453935999E-5
ACS,1,TDA,2018,0303,4.141405711994463E-5
ACS,1,TDA,2018,0340,7.183323181866503E-5
ACS,1,TDA,2018,0343,2.29123239421604E-5
ACS,1,TDA,2018,0344,7.128980659554704E-5
ACS,1,TDA,2018,0501,3.093732433006545E-5
ACS,1,TDA,2018,0592,6.27340187804105E-5
ACS,1,TDA,2018,0962,0.0038685493799077487
ACS,1,TDI,2018,0000,2.6476182382143434E-5
ACS,1,TDI,2018,0301,4.5041104539359995E-5
ACS,1,TDI,2018,0303,4.141405711994464E-5
ACS,1,TDI,2018,0340,7.183323181866504E-5
ACS,1,TDI,2018,0343,2.2912323942160402E-5
ACS,1,TDI,2018,0344,7.128980659554706E-5
ACS,1,TDI,2018,0501,3.0937324330065455E-5
ACS,1,TDI,2018,0592,6.27340187804105E-5
ACS,1,TDI,2018,0962,0.003868549379907749
ACS,1,TDA,2019,0000,2.6476182382143427E-5
ACS,1,TDA,2019,0301,4.504110453935999E-5
ACS,1,TDA,2019,0303,4.141405711994463E-5
ACS,1,TDA,2019,0340,7.183323181866503E-5
ACS,1,TDA,2019,0343,2.29123239421604E-5
ACS,1,TDA,2019,0344,7.128980659554704E-5
ACS,1,TDA,2019,0501,3.093732433006545E-5
ACS,1,TDA,2019,0592,6.27340187804105E-5
ACS,1,TDA,2019,0962,0.0038685493799077487
ACS,1,TDI,2019,0000,2.6476182382143434E-5
ACS,1,TDI,2019,0301,4.5041104539359995E-5
ACS,1,TDI,2019,0303,4.141405711994464E-5
ACS,1,TDI,2019,0340,7.183323181866504E-5
ACS,1,TDI,2019,0343,2.2912323942160402E-5
ACS,1,TDI,2019,0344,7.128980659554706E-5
ACS,1,TDI,2019,0501,3.0937324330065455E-5
ACS,1,TDI,2019,0592,6.27340187804105E-5
ACS,1,TDI,2019,0962,0.003868549379907749
ACS,1,TDA,2020,0000,2.6476182382143427E-5
ACS,1,TDA,2020,0301,4.504110453935999E-5
ACS,1,TDA,2020,0303,4.141405711994463E-5
ACS,1,TDA,2020,0340,7.183323181866503E-5
ACS,1,TDA,2020,0343,2.29123239421604E-5
ACS,1,TDA,2020,0344,7.128980659554704E-5
ACS,1,TDA,2020,0501,3.093732433006545E-5
ACS,1,TDA,2020,0592,6.27340187804105E-5
ACS,1,TDA,2020,0962,0.0038685493799077487
ACS,1,TDI,2020,0000,2.6476182382143434E-5
ACS,1,TDI,2020,0301,4.5041104539359995E-5
ACS,1,TDI,2020,0303,4.141405711994464E-5
ACS,1,TDI,2020,0340,7.183323181866504E-5
ACS,1,TDI,2020,0343,2.2912323942160402E-5
ACS,1,TDI,2020,0344,7.128980659554706E-5
ACS,1,TDI,2020,0501,3.0937324330065455E-5
ACS,1,TDI,2020,0592,6.27340187804105E-5
ACS,1,TDI,2020,0962,0.003868549379907749
FLD_COLL,13,TDA,2011,0000,0.014880790478215144
FLD_COLL,13,TDA,2011,0303,0.006688163087806406
FLD_COLL,13,TDA,2011,0318,0.2313225582897318
FLD_COLL,13,TDA,2011,0340,0.031653333099306485
FLD_COLL,13,TDA,2011,0343,0.03929482010163318
FLD_COLL,13,TDA,2011,0344,0.010784476783010774
FLD_COLL,13,TDA,2011,0501,0.013063516766160842
FLD_COLL,13,TDA,2011,0592,0.08228377037203248
FLD_COLL,13,TDA,2011,1101,0.23140448456363588
FLD_COLL,13,TDA,2011,1169,1.9813124559395314
FLD_COLL,13,TDA,2011,1171,0.011812279128352962
FLD_COLL,13,TDA,2011,2210,0.004781515258765827
FLD_COLL,13,TDI,2011,0000,0.008181948258404063
FLD_COLL,13,TDI,2011,0303,0.003677372140163588
FLD_COLL,13,TDI,2011,0318,0.12718875423311904
FLD_COLL,13,TDI,2011,0340,0.01740404409320184
FLD_COLL,13,TDI,2011,0343,0.021605585090760684
FLD_COLL,13,TDI,2011,0344,0.005929660199283826
FLD_COLL,13,TDI,2011,0501,0.007182751373994359
FLD_COLL,13,TDI,2011,0592,0.045242324503927976
FLD_COLL,13,TDI,2011,1101,0.12723379999430143
FLD_COLL,13,TDI,2011,1169,1.0893907835044752
FLD_COLL,13,TDI,2011,1171,0.006494779748663086
FLD_COLL,13,TDI,2011,2210,0.002629034425373078
FLD_COLL,13,TDA,2012,0000,0.014880790478215144
FLD_COLL,13,TDA,2012,0303,0.006688163087806406
FLD_COLL,13,TDA,2012,0318,0.2313225582897318
FLD_COLL,13,TDA,2012,0340,0.031653333099306485
FLD_COLL,13,TDA,2012,0343,0.03929482010163318
FLD_COLL,13,TDA,2012,0344,0.010784476783010774
FLD_COLL,13,TDA,2012,0501,0.013063516766160842
FLD_COLL,13,TDA,2012,0592,0.08228377037203248
FLD_COLL,13,TDA,2012,1101,0.23140448456363588
FLD_COLL,13,TDA,2012,1169,1.9813124559395314
FLD_COLL,13,TDA,2012,1171,0.011812279128352962
FLD_COLL,13,TDA,2012,2210,0.004781515258765827
FLD_COLL,13,TDI,2012,0000,0.008181948258404063
FLD_COLL,13,TDI,2012,0303,0.003677372140163588
FLD_COLL,13,TDI,2012,0318,0.12718875423311904
FLD_COLL,13,TDI,2012,0340,0.01740404409320184
FLD_COLL,13,TDI,2012,0343,0.021605585090760684
FLD_COLL,13,TDI,2012,0344,0.005929660199283826
FLD_COLL,13,TDI,2012,0501,0.007182751373994359
FLD_COLL,13,TDI,2012,0592,0.045242324503927976
FLD_COLL,13,TDI,2012,1101,0.12723379999430143
FLD_COLL,13,TDI,2012,1169,1.0893907835044752
FLD_COLL,13,TDI,2012,1171,0.006494779748663086
FLD_COLL,13,TDI,2012,2210,0.002629034425373078
FLD_COLL,13,TDA,2013,0000,0.014880790478215144
FLD_COLL,13,TDA,2013,0303,0.006688163087806406
FLD_COLL,13,TDA,2013,0318,0.2313225582897318
FLD_COLL,13,TDA,2013,0340,0.031653333099306485
FLD_COLL,13,TDA,2013,0343,0.03929482010163318
FLD_COLL,13,TDA,2013,0344,0.010784476783010774
FLD_COLL,13,TDA,2013,0501,0.013063516766160842
FLD_COLL,13,TDA,2013,0592,0.08228377037203248
FLD_COLL,13,TDA,2013,1101,0.23140448456363588
FLD_COLL,13,TDA,2013,1169,1.9813124559395314
FLD_COLL,13,TDA,2013,1171,0.011812279128352962
FLD_COLL,13,TDA,2013,2210,0.004781515258765827
FLD_COLL,13,TDI,2013,0000,0.008181948258404063
FLD_COLL,13,TDI,2013,0303,0.003677372140163588
FLD_COLL,13,TDI,2013,0318,0.12718875423311904
FLD_COLL,13,TDI,2013,0340,0.01740404409320184
FLD_COLL,13,TDI,2013,0343,0.021605585090760684
FLD_COLL,13,TDI,2013,0344,0.005929660199283826
FLD_COLL,13,TDI,2013,0501,0.007182751373994359
FLD_COLL,13,TDI,2013,0592,0.045242324503927976
FLD_COLL,13,TDI,2013,1101,0.12723379999430143
FLD_COLL,13,TDI,2013,1169,1.0893907835044752
FLD_COLL,13,TDI,2013,1171,0.006494779748663086
FLD_COLL,13,TDI,2013,2210,0.002629034425373078
FLD_COLL,13,TDA,2014,0000,0.014880790478215144
FLD_COLL,13,TDA,2014,0303,0.006688163087806406
FLD_COLL,13,TDA,2014,0318,0.2313225582897318
FLD_COLL,13,TDA,2014,0340,0.031653333099306485
FLD_COLL,13,TDA,2014,0343,0.03929482010163318
FLD_COLL,13,TDA,2014,0344,0.010784476783010774
FLD_COLL,13,TDA,2014,0501,0.013063516766160842
FLD_COLL,13,TDA,2014,0592,0.08228377037203248
FLD_COLL,13,TDA,2014,1101,0.23140448456363588
FLD_COLL,13,TDA,2014,1169,1.9813124559395314
FLD_COLL,13,TDA,2014,1171,0.011812279128352962
FLD_COLL,13,TDA,2014,2210,0.004781515258765827
FLD_COLL,13,TDI,2014,0000,0.008181948258404063
FLD_COLL,13,TDI,2014,0303,0.003677372140163588
FLD_COLL,13,TDI,2014,0318,0.12718875423311904
